Loan_ID,Date_Key,Customer_ID,Branch_ID,Employee_ID,Loan_Product_ID,Location_ID,Loan_Status_ID,Payment_Method_ID,Loan_Amount,Interest_Rate,Loan_Term_Months,Monthly_EMI,Processing_Fee,Insurance_Fee,Annual_Income,Credit_Score,Debt_To_Income_Ratio,Loan_To_Value,Collateral_Value,Outstanding_Balance,Total_Interest,Total_Repayment,Paid_Amount,Late_Fee,Days_Past_Due,Risk_Score,Default_Flag,Approval_Time_Days
LN038740,2026-08-01,CUST11710,BR059,EMP0191,LP030,LOC020,1,4,5000000.0,7.82,84,77483.44,50000.0,12500.0,2401137,362,13.13,62.6,7987220.45,4095510.37,1508608.66,6508608.66,2413098.29,3756.0,12.0,90.0,0.0,14.0
LN038741,2021-11-14,CUST11122,BR041,EMP0057,LP009,LOC067,1,1,1529668.75,14.43,24,73754.92,15296.69,3824.17,1056869,363,40.08,65.29,2342883.67,1677095.55,240449.41,1770118.16,93022.61,3906.0,23.0,100.0,0.0,12.0
LN038742,2022-04-19,CUST14642,BR079,EMP0991,LP015,LOC070,1,1,717965.84,16.82,84,14597.62,7179.66,1794.91,2382543,401,14.15,70.58,1017236.95,343984.33,508234.3,1226200.15,882215.82,1062.0,18.0,76.0,0.0,9.0
LN038743,2024-11-26,CUST26479,BR121,EMP0388,LP010,LOC026,1,4,1081293.96,8.87,120,13621.42,10812.94,2703.23,1574381,707,41.13,64.64,1672793.88,1311159.25,553275.94,1634569.9,323410.65,3948.0,11.0,20.0,0.0,4.0
LN038744,2020-06-09,CUST40815,BR109,EMP0537,LP040,LOC055,6,4,3213464.07,15.1,60,76616.87,32134.64,8033.66,1934058,521,55.75,88.71,3622437.23,3898446.06,1383548.0,4597012.07,698566.0,14828.0,262.0,67.0,1.0,10.0
LN038745,2025-02-19,CUST44395,BR174,EMP0240,LP014,LOC021,1,5,1085032.24,8.59,240,9478.06,10850.32,2712.58,749035,551,12.16,50.3,2157121.75,1293073.08,1189701.93,2274734.17,981661.09,1351.0,5.0,45.0,0.0,10.0
LN038746,2025-08-20,CUST10911,BR150,EMP0195,LP011,LOC079,5,2,1754477.17,9.12,24,80249.47,17544.77,4386.19,940526,423,46.97,55.94,3136355.32,1536734.52,171510.12,1925987.28,389252.77,3662.0,4.0,89.0,0.0,15.0
LN038747,2025-01-18,CUST26956,BR002,EMP0858,LP039,LOC013,4,4,5000000.0,16.2,60,122122.26,50000.0,12500.0,2793037,832,53.07,76.08,6572029.44,1093233.85,2327335.41,7327335.41,6234101.56,3160.0,19.0,0.0,0.0,13.0
LN038748,2023-05-15,CUST42904,BR194,EMP0618,LP023,LOC041,3,3,2268315.96,12.56,60,51101.68,22683.16,5670.79,2449879,419,29.2,60.15,3771098.85,275279.98,797785.01,3066100.97,2790820.98,4974.0,24.0,89.0,0.0,5.0
LN038749,2020-12-11,CUST24291,BR155,EMP0076,LP007,LOC004,1,1,5000000.0,13.14,48,134485.17,50000.0,12500.0,2240936,666,61.25,84.71,5902490.85,2775463.92,1455288.05,6455288.05,3679824.13,2194.0,17.0,42.0,0.0,13.0
LN038750,2023-07-02,CUST48209,BR160,EMP0241,LP036,LOC043,3,3,5000000.0,11.06,48,129373.35,50000.0,12500.0,1170496,880,47.65,73.25,6825938.57,437109.46,1209920.82,6209920.82,5772811.37,3911.0,10.0,0.0,0.0,12.0
LN038751,2021-11-19,CUST05482,BR173,EMP0167,LP015,LOC075,1,2,5000000.0,14.13,84,94059.5,50000.0,12500.0,1861988,526,19.86,58.91,8487523.34,4785117.02,2900997.67,7900997.67,3115880.65,2103.0,9.0,56.0,0.0,5.0
LN038752,2025-01-24,CUST21564,BR126,EMP0250,LP020,LOC085,1,1,5000000.0,16.86,84,101774.89,50000.0,12500.0,2323209,759,44.48,82.4,6067961.17,1504467.34,3549091.06,8549091.06,7044623.72,459.0,11.0,12.0,0.0,15.0
LN038753,2025-11-10,CUST09347,BR086,EMP0165,LP023,LOC082,1,2,5000000.0,13.64,36,170015.21,50000.0,12500.0,1475530,524,38.14,69.07,7239032.87,657914.73,1120547.52,6120547.52,5462632.79,4282.0,28.0,67.0,0.0,14.0
LN038754,2026-01-21,CUST48994,BR092,EMP0760,LP012,LOC081,5,4,637893.43,13.88,60,14803.01,6378.93,1594.73,1648120,855,55.09,73.44,868591.27,477734.31,250287.13,888180.55,410446.24,2469.0,1.0,0.0,0.0,10.0
LN038755,2023-05-02,CUST43549,BR084,EMP0636,LP009,LOC025,2,3,2867607.14,13.21,60,65555.56,28676.07,7169.02,736832,781,17.76,74.76,3835750.59,135237.16,1065726.44,3933333.58,3798096.41,4831.0,20.0,0.0,0.0,9.0
LN038756,2023-12-23,CUST33685,BR090,EMP0182,LP001,LOC066,1,5,1356301.55,12.98,360,14982.2,13563.02,3390.75,309591,586,31.61,62.41,2173211.9,2084846.01,4037291.07,5393592.62,3308746.61,1801.0,16.0,48.0,0.0,14.0
LN038757,2020-01-01,CUST44867,BR208,EMP0376,LP010,LOC085,6,3,2791902.65,7.59,84,42947.09,27919.03,6979.76,948940,463,60.27,41.0,6809518.66,105152.61,815652.97,3607555.62,3502403.02,10289.0,340.0,87.0,1.0,13.0
LN038758,2025-09-27,CUST24159,BR046,EMP0629,LP004,LOC076,4,5,2941267.64,14.47,120,46502.85,29412.68,7353.17,691274,751,60.28,73.92,3978987.61,5549301.59,2639074.03,5580341.67,31040.08,4646.0,13.0,15.0,0.0,2.0
LN038759,2019-01-16,CUST06883,BR091,EMP0203,LP019,LOC064,1,3,2275791.53,12.98,360,25139.22,22757.92,5689.48,1346237,752,22.95,79.21,2873111.39,3820474.15,6774328.94,9050120.47,5229646.32,2537.0,12.0,0.0,0.0,11.0
LN038760,2021-01-05,CUST39945,BR045,EMP0207,LP019,LOC026,1,2,3515858.57,9.1,12,307630.09,35158.59,8789.65,1280421,670,57.89,83.93,4189036.79,1369966.98,175702.49,3691561.07,2321594.09,2140.0,5.0,34.0,0.0,12.0
LN038761,2026-06-12,CUST01113,BR045,EMP0533,LP007,LOC004,1,1,4695460.81,13.98,12,421547.71,46954.61,11738.65,2859741,826,62.35,88.77,5289468.08,4187110.92,363111.68,5058572.49,871461.57,3089.0,13.0,4.0,0.0,8.0
LN038762,2022-11-21,CUST25781,BR218,EMP0073,LP034,LOC021,4,1,702656.98,13.91,48,19169.43,7026.57,1756.64,701963,818,22.36,63.58,1105154.11,118152.26,217475.75,920132.73,801980.47,4144.0,16.0,0.0,0.0,7.0
LN038763,2023-08-10,CUST34253,BR149,EMP0945,LP018,LOC032,1,1,3029963.34,14.61,36,104456.92,30299.63,7574.91,934274,776,31.73,62.2,4871323.69,1342332.19,730485.84,3760449.17,2418116.98,550.0,22.0,0.0,0.0,15.0
LN038764,2023-01-23,CUST25661,BR171,EMP0175,LP012,LOC060,4,2,3680557.12,7.58,12,319451.59,36805.57,9201.39,1022351,766,25.21,54.89,6705332.71,1978773.99,152861.9,3833419.02,1854645.03,3026.0,15.0,0.0,0.0,1.0
LN038765,2022-11-29,CUST35687,BR095,EMP0864,LP016,LOC006,4,1,5000000.0,7.68,12,434202.71,50000.0,12500.0,2603171,365,51.79,70.74,7068136.84,1076972.41,210432.52,5210432.52,4133460.11,3054.0,29.0,100.0,0.0,2.0
LN038766,2024-09-20,CUST09261,BR178,EMP0336,LP025,LOC099,1,4,4605187.14,16.83,48,132478.18,46051.87,11512.97,1250247,533,33.62,94.28,4884585.43,6123419.28,1753765.5,6358952.64,235533.37,1356.0,14.0,55.0,0.0,11.0
LN038767,2025-01-25,CUST07446,BR120,EMP0849,LP036,LOC031,4,5,752543.54,14.1,120,11729.77,7525.44,1881.36,350550,859,28.18,69.74,1079070.17,381281.88,655028.3,1407571.84,1026289.96,2273.0,18.0,0.0,0.0,12.0
LN038768,2026-08-13,CUST34244,BR095,EMP0323,LP017,LOC080,3,4,2846286.64,12.9,24,135184.0,28462.87,7115.72,1812936,719,56.93,92.39,3080730.21,487721.69,398129.39,3244416.03,2756694.34,3002.0,9.0,27.0,0.0,12.0
LN038769,2025-06-15,CUST11870,BR030,EMP0587,LP028,LOC043,1,2,5000000.0,17.23,36,178836.5,50000.0,12500.0,2949038,464,18.48,49.73,10054293.18,5245919.14,1438113.99,6438113.99,1192194.84,1657.0,12.0,65.0,0.0,14.0
LN038770,2022-02-21,CUST28923,BR067,EMP0903,LP004,LOC087,4,2,5000000.0,14.23,36,171447.22,50000.0,12500.0,2596794,663,54.39,48.09,10397171.97,2392938.32,1172100.09,6172100.09,3779161.78,3659.0,17.0,32.0,0.0,8.0
LN038771,2023-03-31,CUST47120,BR080,EMP0071,LP020,LOC051,2,2,4705760.34,15.45,84,91998.05,47057.6,11764.4,2289924,459,54.36,56.23,8368771.72,6071505.38,3022075.55,7727835.89,1656330.51,3609.0,16.0,83.0,0.0,7.0
LN038772,2025-01-01,CUST38151,BR073,EMP0323,LP006,LOC081,3,4,1162665.21,14.77,48,32222.45,11626.65,2906.66,646219,669,54.48,46.82,2483266.15,763661.91,384012.44,1546677.65,783015.74,1950.0,29.0,37.0,0.0,12.0
LN038773,2020-03-23,CUST21720,BR123,EMP0385,LP032,LOC086,5,4,3949514.69,7.69,24,178067.97,39495.15,9873.79,2708771,307,24.09,83.02,4757305.09,579983.43,324116.53,4273631.22,3693647.78,3250.0,22.0,100.0,0.0,15.0
LN038774,2022-08-07,CUST41999,BR129,EMP0041,LP031,LOC058,1,5,4791900.34,15.59,36,167500.64,47919.0,11979.75,2569351,711,48.17,55.93,8567674.48,214574.16,1238122.7,6030023.04,5815448.88,3424.0,6.0,19.0,0.0,11.0
LN038775,2020-10-08,CUST01939,BR226,EMP0848,LP026,LOC025,4,5,1241982.02,14.36,84,23522.45,12419.82,3104.96,478660,628,29.0,81.57,1522596.57,198382.27,733903.7,1975885.72,1777503.45,1193.0,24.0,34.0,0.0,10.0
LN038776,2021-04-01,CUST46065,BR135,EMP0780,LP010,LOC022,1,4,5000000.0,17.24,24,247788.3,50000.0,12500.0,1305418,758,14.98,59.05,8467400.51,4979106.46,946919.28,5946919.28,967812.82,1242.0,26.0,0.0,0.0,9.0
LN038777,2024-12-08,CUST18648,BR219,EMP0666,LP011,LOC071,1,2,1304959.96,11.21,24,60948.67,13049.6,3262.4,680197,377,21.95,79.13,1649134.28,884666.47,157808.15,1462768.11,578101.64,2060.0,9.0,93.0,0.0,14.0
LN038778,2026-07-21,CUST08752,BR127,EMP0188,LP019,LOC055,1,5,5000000.0,11.65,240,53839.19,50000.0,12500.0,2387355,823,62.87,65.95,7581501.14,2763022.93,7921405.26,12921405.26,10158382.34,1285.0,13.0,0.0,0.0,2.0
LN038779,2025-08-30,CUST25890,BR178,EMP0938,LP036,LOC028,1,3,5000000.0,13.7,120,76733.87,50000.0,12500.0,1777888,837,23.06,45.49,10991426.69,3917520.31,4208064.25,9208064.25,5290543.94,2080.0,26.0,0.0,0.0,3.0
LN038780,2023-05-03,CUST38868,BR194,EMP0354,LP001,LOC095,1,4,1990002.87,13.75,240,24385.6,19900.03,4975.01,1699929,508,35.27,52.94,3758977.84,2134406.86,3862541.66,5852544.53,3718137.67,2714.0,25.0,64.0,0.0,15.0
LN038781,2025-03-14,CUST10116,BR067,EMP0994,LP013,LOC027,4,1,5000000.0,13.49,48,135356.67,50000.0,12500.0,1973593,358,42.86,89.91,5561116.67,5015931.61,1497120.02,6497120.02,1481188.4,3296.0,5.0,100.0,0.0,7.0
LN038782,2020-03-04,CUST41144,BR127,EMP0458,LP012,LOC015,6,5,5000000.0,17.99,60,126939.94,50000.0,12500.0,1580902,300,53.01,65.17,7672241.83,2610168.08,2616396.33,7616396.33,5006228.25,5290.0,197.0,100.0,1.0,6.0
LN038783,2026-04-13,CUST45112,BR066,EMP0516,LP023,LOC025,1,5,1156329.09,12.91,36,38911.19,11563.29,2890.82,1496820,789,25.13,63.73,1814418.78,1197167.86,244473.73,1400802.82,203634.96,2084.0,18.0,0.0,0.0,6.0
LN038784,2022-08-04,CUST29882,BR250,EMP0180,LP029,LOC083,5,1,4319739.55,14.38,24,208179.46,43197.4,10799.35,2330865,885,40.9,55.67,7759546.53,4981698.87,676567.53,4996307.08,14608.21,4653.0,14.0,0.0,0.0,12.0
LN038785,2024-06-01,CUST37719,BR117,EMP0099,LP013,LOC001,3,3,1887148.1,15.34,24,91806.63,18871.48,4717.87,2412690,578,14.04,41.4,4558328.74,246428.31,316210.97,2203359.07,1956930.76,4948.0,6.0,37.0,0.0,9.0
LN038786,2025-07-14,CUST38965,BR239,EMP0571,LP006,LOC043,1,5,2750649.74,15.48,84,53822.08,27506.5,6876.62,647987,555,37.48,62.4,4408092.53,2552387.06,1770404.95,4521054.69,1968667.63,3604.0,22.0,57.0,0.0,4.0
LN038787,2023-05-22,CUST20616,BR205,EMP0471,LP019,LOC009,4,5,803615.85,8.83,24,36650.33,8036.16,2009.04,1079200,801,28.79,66.63,1206087.12,8500.31,75992.15,879608.0,871107.69,3831.0,2.0,0.0,0.0,6.0
LN038788,2023-09-22,CUST35313,BR129,EMP0415,LP033,LOC047,1,4,2838894.39,11.72,120,40271.7,28388.94,7097.24,1038853,765,36.76,59.27,4789766.14,4166055.84,1993709.49,4832603.88,666548.04,367.0,11.0,2.0,0.0,11.0
LN038789,2021-11-28,CUST25247,BR189,EMP0414,LP022,LOC047,3,4,5000000.0,13.27,12,447220.0,50000.0,12500.0,1515900,884,59.33,64.16,7793017.46,521764.16,366639.98,5366639.98,4844875.82,4748.0,23.0,0.0,0.0,11.0
LN038790,2023-09-01,CUST35858,BR164,EMP0743,LP007,LOC069,1,4,1796976.2,14.22,24,86464.89,17969.76,4492.44,1536747,612,52.0,90.6,1983417.44,742607.5,278181.11,2075157.31,1332549.81,1947.0,30.0,45.0,0.0,5.0
LN038791,2026-07-05,CUST48580,BR240,EMP0660,LP010,LOC058,1,2,5000000.0,14.04,84,93810.58,50000.0,12500.0,2612075,326,22.63,60.08,8322237.02,7160302.26,2880088.4,7880088.4,719786.13,467.0,12.0,100.0,0.0,15.0
LN038792,2024-09-05,CUST33537,BR020,EMP0071,LP002,LOC095,1,4,5000000.0,10.78,360,46786.86,50000.0,12500.0,2825210,668,48.7,75.73,6602403.27,14331145.57,11843269.75,16843269.75,2512124.18,3188.0,23.0,27.0,0.0,5.0
LN038793,2024-02-03,CUST30601,BR214,EMP0771,LP013,LOC033,3,1,1355940.77,9.6,12,118956.63,13559.41,3389.85,2406927,828,13.5,92.79,1461300.54,435170.45,71538.78,1427479.55,992309.1,617.0,15.0,0.0,0.0,3.0
LN038794,2026-05-26,CUST34282,BR216,EMP0145,LP006,LOC024,2,5,5000000.0,14.56,120,79325.55,50000.0,12500.0,2933061,465,19.52,77.07,6487608.67,4897691.95,4519066.53,9519066.53,4621374.58,3554.0,9.0,68.0,0.0,7.0
LN038795,2021-03-05,CUST49952,BR113,EMP0665,LP004,LOC024,4,2,1465666.8,14.05,12,131632.48,14656.67,3664.17,868341,848,28.04,86.44,1695588.62,524652.63,113922.97,1579589.77,1054937.14,1935.0,14.0,0.0,0.0,9.0
LN038796,2020-02-16,CUST43662,BR189,EMP0736,LP008,LOC059,1,5,5000000.0,17.59,240,75591.6,50000.0,12500.0,2597031,899,44.37,44.84,11150758.25,1595219.45,13141983.89,18141983.89,16546764.44,4467.0,18.0,0.0,0.0,15.0
LN038797,2020-05-26,CUST03960,BR142,EMP0444,LP018,LOC099,1,4,4466838.42,11.51,360,44268.8,44668.38,11167.1,1866337,867,28.8,62.15,7187189.74,5314064.93,11469930.66,15936769.08,10622704.15,331.0,15.0,0.0,0.0,3.0
LN038798,2020-01-19,CUST41248,BR053,EMP0629,LP033,LOC016,1,4,298713.1,10.79,120,4079.34,2987.13,746.78,892024,440,35.14,85.55,349167.85,95064.8,190808.3,489521.4,394456.6,1233.0,2.0,80.0,0.0,9.0
LN038799,2023-07-12,CUST34712,BR180,EMP0961,LP017,LOC026,4,4,4831509.52,15.74,180,70086.53,48315.1,12078.77,2767827,415,37.06,67.88,7117721.74,10834884.46,7784066.59,12615576.11,1780691.66,264.0,5.0,92.0,0.0,6.0
LN038800,2024-10-02,CUST42219,BR073,EMP0221,LP004,LOC073,2,3,543704.73,14.97,84,10482.59,5437.05,1359.26,1190108,466,15.61,48.7,1116436.82,837945.21,336832.63,880537.36,42592.14,2161.0,14.0,70.0,0.0,9.0
LN038801,2019-05-02,CUST47688,BR162,EMP0091,LP025,LOC044,4,5,4668313.33,12.15,36,155389.47,46683.13,11670.78,1718395,391,24.71,70.36,6634896.72,3353904.31,925707.58,5594020.91,2240116.6,1251.0,11.0,93.0,0.0,6.0
LN038802,2026-06-07,CUST11378,BR157,EMP0159,LP010,LOC005,5,2,5000000.0,8.64,180,49648.16,50000.0,12500.0,2817405,483,59.4,47.64,10495382.03,2356416.06,3936668.6,8936668.6,6580252.54,2979.0,13.0,78.0,0.0,8.0
LN038803,2019-07-27,CUST40397,BR171,EMP0967,LP030,LOC054,4,3,2569212.04,15.73,120,42606.37,25692.12,6423.03,569582,449,31.75,42.93,5984654.18,238063.09,2543552.69,5112764.73,4874701.64,932.0,13.0,81.0,0.0,13.0
LN038804,2022-10-04,CUST23032,BR221,EMP0107,LP025,LOC080,1,4,3554102.11,13.9,180,47092.9,35541.02,8885.26,1593175,595,33.25,41.41,8582714.59,5457448.24,4922620.62,8476722.73,3019274.49,2286.0,8.0,38.0,0.0,3.0
LN038805,2019-12-10,CUST37544,BR237,EMP0287,LP011,LOC084,1,5,5000000.0,8.55,240,43549.52,50000.0,12500.0,2718882,585,63.12,41.61,12016342.23,6351245.76,5451884.86,10451884.86,4100639.09,2634.0,14.0,65.0,0.0,15.0
LN038806,2019-09-12,CUST16438,BR217,EMP0332,LP009,LOC099,5,4,5000000.0,11.31,360,48791.02,50000.0,12500.0,1824730,340,36.53,76.89,6502796.2,7617229.21,12564766.26,17564766.26,9947537.04,1341.0,30.0,100.0,0.0,12.0
LN038807,2020-12-09,CUST22465,BR173,EMP0285,LP001,LOC097,3,3,5000000.0,9.51,12,438440.78,50000.0,12500.0,2345144,593,50.95,86.77,5762360.26,5154926.18,261289.36,5261289.36,106363.18,4528.0,25.0,54.0,0.0,12.0
LN038808,2021-01-31,CUST29579,BR076,EMP0377,LP029,LOC065,1,4,5000000.0,17.86,84,104679.3,50000.0,12500.0,1625697,327,36.72,48.65,10277492.29,951313.16,3793060.99,8793060.99,7841747.82,924.0,21.0,100.0,0.0,3.0
LN038809,2025-08-20,CUST03531,BR064,EMP0562,LP014,LOC051,1,4,5000000.0,15.76,180,72600.1,50000.0,12500.0,2022316,894,26.08,75.26,6643635.4,10850073.23,8068018.26,13068018.26,2217945.02,3228.0,9.0,0.0,0.0,8.0
LN038810,2020-03-31,CUST30892,BR063,EMP0488,LP030,LOC040,3,3,4094637.73,13.57,360,47126.09,40946.38,10236.59,1374676,631,30.48,75.02,5458061.49,4882157.64,12870756.06,16965393.79,12083236.15,3496.0,13.0,32.0,0.0,6.0
LN038811,2019-06-24,CUST10621,BR004,EMP0650,LP007,LOC082,4,1,4204232.45,13.01,36,141677.46,42042.32,10510.58,2296136,803,35.67,64.13,6555796.73,3884390.2,896156.02,5100388.46,1215998.26,1739.0,8.0,0.0,0.0,11.0
LN038812,2020-10-25,CUST10928,BR134,EMP0002,LP023,LOC040,4,2,4719584.24,17.56,48,137555.02,47195.84,11798.96,2913667,606,26.55,80.64,5852659.03,3118489.0,1883056.83,6602641.07,3484152.07,0.0,0.0,34.0,0.0,11.0
LN038813,2025-08-23,CUST27330,BR204,EMP0984,LP027,LOC039,1,2,2389399.17,11.85,24,112310.01,23893.99,5973.5,1900575,883,15.5,60.17,3971080.56,1149829.66,306041.15,2695440.33,1545610.67,1974.0,6.0,0.0,0.0,8.0
LN038814,2025-08-28,CUST03914,BR016,EMP0172,LP038,LOC090,4,4,3017792.73,13.63,120,46187.17,30177.93,7544.48,2127428,499,32.26,49.95,6041627.09,1011228.34,2524667.71,5542460.44,4531232.1,3510.0,26.0,66.0,0.0,14.0
LN038815,2025-02-22,CUST12324,BR187,EMP0429,LP004,LOC042,4,3,5000000.0,8.53,12,436168.37,50000.0,12500.0,2004331,721,56.48,41.93,11924636.3,941484.1,234020.47,5234020.47,4292536.37,115.0,25.0,17.0,0.0,11.0
LN038816,2025-03-16,CUST02065,BR178,EMP0765,LP013,LOC025,1,1,2429105.88,13.32,36,82221.08,24291.06,6072.76,914452,900,39.43,45.78,5306041.67,1354106.12,530853.05,2959958.93,1605852.81,946.0,3.0,0.0,0.0,9.0
LN038817,2023-12-22,CUST38418,BR065,EMP0326,LP029,LOC046,1,1,1781910.97,8.05,120,21666.6,17819.11,4454.78,394334,602,62.52,42.2,4222537.84,523006.94,818081.52,2599992.49,2076985.55,4094.0,10.0,59.0,0.0,13.0
LN038818,2021-03-18,CUST17271,BR117,EMP0547,LP019,LOC025,6,4,961937.93,10.82,24,44753.5,9619.38,2404.84,283120,491,62.76,57.61,1669741.24,317656.15,112146.1,1074084.03,756427.88,7721.0,124.0,87.0,1.0,7.0
LN038819,2026-10-08,CUST08018,BR025,EMP0678,LP024,LOC010,4,1,5000000.0,10.1,12,439812.02,50000.0,12500.0,2909889,809,52.36,48.18,10377750.1,3688806.53,277744.19,5277744.19,1588937.66,1819.0,5.0,2.0,0.0,1.0
LN038820,2023-06-07,CUST39163,BR199,EMP0939,LP017,LOC015,1,4,1678190.21,9.98,60,35640.07,16781.9,4195.48,691727,300,35.15,47.85,3507189.57,663621.1,460213.98,2138404.2,1474783.1,3281.0,16.0,100.0,0.0,3.0
LN038821,2025-09-29,CUST16552,BR199,EMP0083,LP039,LOC021,5,2,5000000.0,13.32,48,134932.96,50000.0,12500.0,1672025,894,31.61,73.32,6819421.71,5426966.54,1476782.13,6476782.13,1049815.59,2699.0,5.0,0.0,0.0,1.0
LN038822,2020-08-28,CUST44479,BR219,EMP0091,LP023,LOC053,4,3,3766503.15,8.28,120,46257.24,37665.03,9416.26,932011,481,47.53,81.04,4647708.72,2921935.53,1784365.92,5550869.07,2628933.54,146.0,3.0,80.0,0.0,6.0
LN038823,2023-07-10,CUST07395,BR166,EMP0552,LP019,LOC045,1,1,5000000.0,16.0,180,73435.04,50000.0,12500.0,1536666,310,57.81,50.51,9899029.9,8758426.6,8218306.67,13218306.67,4459880.07,0.0,0.0,100.0,0.0,12.0
LN038824,2021-11-26,CUST37578,BR185,EMP0460,LP035,LOC032,6,1,2554173.15,17.77,360,38014.34,25541.73,6385.43,1418002,512,64.96,91.37,2795417.69,3496735.15,11130989.28,13685162.43,10188427.27,13060.0,94.0,74.0,1.0,12.0
LN038825,2026-08-06,CUST21772,BR220,EMP0597,LP029,LOC030,6,3,5000000.0,9.03,120,63419.09,50000.0,12500.0,1851784,548,56.95,78.86,6340349.99,2215471.98,2610291.39,7610291.39,5394819.41,5916.0,307.0,70.0,1.0,8.0
LN038826,2024-05-31,CUST26433,BR011,EMP0656,LP017,LOC095,4,5,5000000.0,10.62,120,67803.9,50000.0,12500.0,2189247,363,12.27,61.14,8177952.24,2476280.35,3136468.48,8136468.48,5660188.13,288.0,12.0,93.0,0.0,11.0
LN038827,2021-12-28,CUST02220,BR240,EMP0817,LP022,LOC099,5,4,2436620.62,10.25,60,52071.23,24366.21,6091.55,864248,832,47.91,68.45,3559708.71,1745014.87,687652.91,3124273.52,1379258.65,4631.0,10.0,0.0,0.0,5.0
LN038828,2022-05-19,CUST06813,BR189,EMP0659,LP013,LOC018,1,1,2021112.55,15.76,360,26788.27,20211.13,5052.78,570008,374,32.56,58.8,3437266.25,9641896.03,7622664.42,9643776.98,1880.94,1759.0,1.0,96.0,0.0,13.0
LN038829,2019-04-25,CUST03528,BR170,EMP0676,LP015,LOC059,1,1,744269.64,15.43,360,9667.29,7442.7,1860.67,1380567,373,18.61,88.03,845472.73,2298956.61,2735954.95,3480224.59,1181267.98,3957.0,11.0,94.0,0.0,4.0
LN038830,2026-08-11,CUST03645,BR047,EMP0107,LP016,LOC061,4,2,5000000.0,14.5,36,172104.89,50000.0,12500.0,2422092,515,42.76,51.36,9735202.49,1440569.11,1195775.94,6195775.94,4755206.83,3935.0,19.0,70.0,0.0,8.0
LN038831,2019-09-26,CUST11359,BR077,EMP0424,LP010,LOC008,6,5,5000000.0,11.51,36,164903.81,50000.0,12500.0,2103610,445,64.31,79.63,6279040.56,5484844.48,936537.26,5936537.26,451692.78,15228.0,134.0,92.0,1.0,13.0
LN038832,2022-09-20,CUST39206,BR091,EMP0618,LP016,LOC071,3,2,954152.06,12.78,84,17243.98,9541.52,2385.38,2981555,499,20.3,69.98,1363463.93,1438695.51,494342.4,1448494.46,9798.96,1216.0,22.0,63.0,0.0,3.0
LN038833,2019-04-15,CUST10455,BR174,EMP0777,LP012,LOC065,4,4,426559.28,14.65,360,5274.41,4265.59,1066.4,525094,483,10.98,53.48,797605.23,670611.81,1472229.52,1898788.8,1228176.99,555.0,8.0,59.0,0.0,1.0
LN038834,2023-06-17,CUST07608,BR131,EMP0680,LP024,LOC092,5,3,2859881.84,15.57,120,47143.23,28598.82,7149.7,2979672,686,35.55,76.13,3756576.7,1493362.92,2797305.88,5657187.72,4163824.8,2797.0,12.0,17.0,0.0,6.0
LN038835,2025-02-08,CUST46057,BR099,EMP0015,LP004,LOC094,4,1,5000000.0,13.52,360,57349.3,50000.0,12500.0,2890956,461,37.75,70.65,7077140.84,5400683.31,15645747.52,20645747.52,15245064.21,3430.0,18.0,78.0,0.0,14.0
LN038836,2023-08-06,CUST20836,BR082,EMP0849,LP006,LOC057,1,4,994828.85,11.43,36,32772.37,9948.29,2487.07,1919838,886,32.58,85.48,1163814.76,1140621.96,184976.58,1179805.44,39183.48,1097.0,2.0,0.0,0.0,15.0
LN038837,2025-11-22,CUST40155,BR103,EMP0956,LP023,LOC033,3,5,5000000.0,8.65,24,227621.62,50000.0,12500.0,2197374,588,51.16,51.97,9620935.15,1207767.26,462918.8,5462918.8,4255151.54,4692.0,3.0,57.0,0.0,14.0
LN038838,2025-10-12,CUST18816,BR214,EMP0991,LP014,LOC018,4,5,5000000.0,8.09,24,226341.75,50000.0,12500.0,2893224,731,58.73,77.93,6416014.37,3466177.29,432202.0,5432202.0,1966024.7,2196.0,14.0,16.0,0.0,1.0
LN038839,2023-03-19,CUST42800,BR109,EMP0013,LP001,LOC035,1,2,5000000.0,17.35,36,179135.8,50000.0,12500.0,2900893,450,42.84,75.12,6656017.04,4192813.54,1448888.84,6448888.84,2256075.3,1421.0,29.0,85.0,0.0,2.0
LN038840,2025-04-07,CUST29386,BR229,EMP0025,LP034,LOC088,1,4,1024494.72,13.61,24,49000.4,10244.95,2561.24,2436641,636,32.3,67.97,1507274.86,771.3,151514.92,1176009.64,1175238.34,0.0,0.0,32.0,0.0,8.0
LN038841,2022-08-09,CUST06985,BR148,EMP0914,LP003,LOC059,6,4,3551458.17,9.86,120,46657.89,35514.58,8878.65,845485,325,50.87,40.51,8766867.85,4116296.06,2047488.08,5598946.25,1482650.19,12575.0,106.0,100.0,1.0,7.0
LN038842,2024-11-25,CUST41636,BR130,EMP0465,LP001,LOC075,1,4,5000000.0,14.08,48,136833.12,50000.0,12500.0,1311085,788,63.61,58.28,8579272.48,507344.35,1567989.74,6567989.74,6060645.39,1106.0,19.0,13.0,0.0,15.0
LN038843,2019-01-14,CUST29401,BR101,EMP0043,LP016,LOC047,4,2,5000000.0,16.56,84,100911.64,50000.0,12500.0,2694007,859,26.49,49.87,10026067.78,2593295.4,3476578.14,8476578.14,5883282.74,4216.0,6.0,0.0,0.0,5.0
